Fecha,Orden ID,Cliente ID,Nombre del Cliente,Ciudad Cliente,Vendedor ID,Ciudad Vendedor,Producto ID,Categoria Producto,Peso Producto g,Volumen Producto cm3,Fotos Producto,Precio Unitario,Cantidad,Subtotal Orden,Costo Flete,Total Orden,Total Pago Orden,Tiempo Entrega Estimado (Dias),Estado Orden,Calificacion,Tiempo de Reposicion,ClasificacionABC
2017-02-15,e750c043ac98c8eb957cb52789f126b0,13cd366fe64b37786a0c7cf845d1711f,5b976dd4f77ac841d7027290494b8dbe,SP,d1c281d3ae149232351cd8c8cc885f0d,ibitinga,56d45b2c27871322801134f57d1b9dfb,cama_mesa_banho,1800.0,21000.0,1.0,127.99,1,127.99,16.01,144.0,144.0,26.32037037052214,delivered,5.0,24,C
2017-03-28,e7535e2fc78c71f46b16b5331afae90f,5be46d4219b0b664ade208fb06506521,584a50b30c7d3f7cd3fc1c4fa07445b2,SP,53e4c6e0f4312d4d2107a8c9cddf45cd,pedreira,57fd9b6a2704d7c8c9c82380c2e60f83,utilidades_domesticas,1400.0,27000.0,1.0,69.36,1,69.36,13.07,82.43,82.43,27.394236111082137,delivered,3.0,83,C
2018-01-12,e759e1b127010b3f3da189a919ae300c,709f16434c52bb050358b970cdc88abc,6fa19716eb13ed467b1f6160a22b5192,MG,955fee9216a65b617aa5c0531780ce60,sao paulo,54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,1867.0,7776.0,8.0,29.5,1,29.5,20.84,50.34,50.339999999999996,25.29769675945863,delivered,5.0,52,C
2018-03-22,e75d059453904de3d7f754515669b3e7,c46061cd5153f35604f9e9a2130df702,84a7776f914ff19505e44effba86455f,SP,c8b0e2b0a7095e5d8219575d5e7e1181,itaquaquecetuba,61e329738b9e981ce72423df7d858028,automotivo,1400.0,9000.0,4.0,61.99,1,61.99,8.29,70.28,70.28,12.273993055336177,delivered,5.0,49,C
2018-05-01,e76180345fb828eab6371bd9cb478529,d47f91614f1a37b1a64a53e39024a5bd,544e3762126f38f6e8d5d7da856c13db,RJ,c003204e1ab016dfa150abc119207b24,cajamar,629e019a6f298a83aeecc7877964f935,automotivo,1750.0,27000.0,5.0,109.9,1,109.9,23.31,133.21,133.21,21.430474536959082,delivered,5.0,49,C
2017-06-17,e77b2b3ed9f949ad731cb0cc10a59000,0841a3b87693f387daef11ec89e33d8a,e338991481507dcf5a1a7eeb72cf256b,RS,20cb7c2fde3e5bf10f0bbe7394e1c6a9,andira-pr,569ffd16f8032478cbeb9800f2e94ba0,moveis_decoracao,410.0,3276.0,1.0,16.9,1,16.9,15.1,32.0,32.0,23.110127314925194,delivered,5.0,72,C
2017-05-13,e782b3ed8e69a2cc4eff66e965c1e8bd,285a2c89e0769a35966072e2d9ddd486,876cf92d16c913f4b884a7983badbec1,PB,ef506c96320abeedfb894c34db06f478,sao paulo,59fe488ea6ac9439bc86663f4a564c23,telefonia,275.0,864.0,1.0,17.0,1,17.0,34.15,51.15,102.3,31.330150463152677,delivered,5.0,87,C
2017-07-21,e78b67e290369f9663f14d37b7f64c52,8891c02b39e08c241fd6c4372c689d60,e29d2382be75948d66c04b3990095f07,SP,cab85505710c7cb9b720bceb52b01cee,sao paulo,59c1840441f4df065f52760bf51a8442,fashion_bolsas_e_acessorios,150.0,880.0,4.0,49.9,1,49.9,7.78,57.68,57.68,24.606736110989004,delivered,5.0,88,C
2017-10-22,e7b87b156cde9f1d3a765da80d093d6a,e94ab025529a46247f058102c92b3627,101cdd478ab65cbf3438c8d6f2fb5507,RJ,ef506c96320abeedfb894c34db06f478,sao paulo,564d0015be20622253aee5b6e875bea8,telefonia,150.0,1254.0,3.0,29.99,1,29.99,15.1,45.089999999999996,45.09,21.232685185037553,delivered,1.0,87,C
2017-08-04,e7bb8b6a68e9a70258374f9993b47de7,c902c60532cb6ca611138f5348580a3d,9963ec44886d2cd7cfc327c78d714aa1,SP,3504c0cb71d7fa48d967e0e4c94d59d9,maua,5a419dbf24a8c9718fe522b81c69f61a,cool_stuff,1800.0,5780.0,2.0,44.49,1,44.49,11.85,56.34,56.34,19.334641203749925,delivered,5.0,52,C
2018-04-17,e7bce5a1c5efd269eabdafea3013839b,7b5b875a0a87ae800cd0230aa35adbc3,ee4a5dab94b427525ea24bc30d4442fb,RJ,3a1a1fec38dd360f15fc912e821e169d,sao paulo,5b910c27c3eae423d146869b0392b4a7,automotivo,7650.0,45600.0,1.0,83.41,1,83.41,18.16,101.57,101.57,23.605451388750225,delivered,5.0,49,C
2018-03-27,e7cb94c5e7b7ce7ea2e83e7e461662f9,757be9f0f57d1863fb62a6d4b08ad287,d1e7147f81b3c9ada662c567a18a8135,SP,c003204e1ab016dfa150abc119207b24,cajamar,629e019a6f298a83aeecc7877964f935,automotivo,1750.0,27000.0,5.0,119.9,1,119.9,13.74,133.64000000000001,133.64,12.360034722369164,delivered,5.0,49,C
2018-03-13,e7cf06bc6a8ae92d204e156e702fd227,be50a8c2140362bea887b2f59782f8ce,fefb7a3dc79dd2dd6ebfdc992149ad6d,RJ,955fee9216a65b617aa5c0531780ce60,sao paulo,583f158587cdecda3e8bdea694021e39,esporte_lazer,800.0,8736.0,7.0,45.0,1,45.0,16.32,61.32,61.32,30.090891203843057,delivered,4.0,3,C
2017-08-19,e80607d735f571309e8438fb2ca4f594,53bde5cc5d00676cf5c1f8ea1b3e313f,16001cbe5e5de74015e3dd4fc03c6f67,SC,b5e3e38609125694d2ea2417522a60b7,florianopolis,5357a190f1759dc5ff9bea83eb195b14,esporte_lazer,300.0,3480.0,2.0,21.99,1,21.99,9.27,31.259999999999998,31.26,12.214340277947485,delivered,4.0,3,C
2017-05-08,e809e9009327e4a97a5ec915477b240a,02a9c98d09a951f9ae61e2f677922b1a,388282491a7e1d15cb402d8fc820bb14,AM,a0415d9b25ede3c4b1e477e9916ffc03,nova iguacu,5377c9bcdd1b59acf85881d95184f57e,relogios_presentes,500.0,2860.0,1.0,169.9,1,169.9,26.22,196.12,196.12,34.44251157389954,delivered,2.0,89,C
2017-12-14,e80da12103a938ccc9958f2c1ea95f92,adbb6cf458f5e432340801c4bb8c16ff,85c3726baee0e11d07b88888586cb59f,AC,5dceca129747e92ff8ef7a997dc4f8ca,santa barbara d´oeste,63085bb4366ded27bcb63cbb59b4103a,bebes,13100.0,78584.0,2.0,388.0,1,388.0,38.08,426.08,426.08,47.8873379630968,delivered,5.0,21,C
2017-11-27,e82323311535cbac6219860ae75532d3,3cabb118fc8b876a16ae0b50bc277959,e1522db691cee70a610d98e7f6ea7ec5,SP,4e922959ae960d389249c378d1c939f5,jacarei,55917ad8d492641d4910c90cc593d896,automotivo,100.0,4096.0,3.0,69.9,1,69.9,8.27,78.17,78.17,15.327731481287628,delivered,4.0,49,C
2018-02-28,e82d1b300fd1df88a56bf9e4f4b77655,6dfc5d1e608f060d8b5d27b2d2bf0ee1,f9f62e14bbbf91ada0403395a03f83a6,MG,7901646fdd36a55f564ffaf2dbccaaf7,rio de janeiro,5a968ab149dac747332323c42b49e30a,ferramentas_jardim,850.0,5500.0,1.0,58.0,1,58.0,17.66,75.66,75.66,20.447407407220453,delivered,4.0,21,C
2018-03-05,e82d894886abcae9bc58caf489ef9cdc,2780a5c4a40f30e3fb695bc67c9c782d,f5bf52d9842a1d668a9efcedad3dd099,SP,955fee9216a65b617aa5c0531780ce60,sao paulo,583f158587cdecda3e8bdea694021e39,esporte_lazer,800.0,8736.0,7.0,45.0,1,45.0,9.34,54.34,54.34,9.795231481548399,delivered,5.0,3,C
2017-04-22,e83017d68cf294c6dc9386de02a700ee,369f91f6fec269279e15291df339ce97,3290139ba650b14b9d1b5d749dfcb47d,RS,cca3071e3e9bb7d12640c9fbe2301306,ibitinga,64118e924b5de8663f5cb1caad0abff8,moveis_decoracao,1500.0,13600.0,1.0,129.9,1,129.9,19.5,149.4,149.4,26.26950231473893,delivered,3.0,72,C
2018-03-10,e84a02d0899d1118f39b570825cce93c,0632a82aafa50f8cb48e367b61c37d30,cb1a949138283b4e065c0355370f8824,SC,aaed1309374718fdd995ee4c58c9dfcd,timbo,5a303a4e6cbf8550e80d43a01997acf2,esporte_lazer,2450.0,78750.0,1.0,269.0,1,269.0,26.99,295.99,295.99,46.568252314813435,delivered,5.0,3,C
2017-11-25,e84aab6af2a71fdd57e937740dc5a3dc,1575002669893d427c0469145358c92a,18ce13c736e4fc07bf3536157b4a1dab,MA,5dceca129747e92ff8ef7a997dc4f8ca,santa barbara d´oeste,63085bb4366ded27bcb63cbb59b4103a,bebes,13100.0,78584.0,2.0,379.9,1,379.9,45.07,424.96999999999997,424.97,30.157997685018927,delivered,1.0,21,C
2018-07-16,e85d619370a54fcece7535b81d3221f7,bcfc81d3c0edfa7fda838c8d108c96a9,3eae186f055f4487b4fe7eb48eb9620a,DF,966cb4760537b1404caedd472cc610a5,diadema,53d8ee87caa1a2320c66074ff9c99e61,relogios_presentes,500.0,6460.0,5.0,516.9,1,516.9,19.81,536.7099999999999,536.71,17.549247685354203,delivered,5.0,89,C
2017-08-12,e87cef857d6e092b7352e1fb48a82de1,9aa30d6b55543291e602cefe6f3810f2,d98a8569d0a97a73b409f2abc148cb7f,SP,834f8533b2ecb6598dd004ff3de7203a,sao paulo,5370b82a213393979691c98074265584,bebes,7950.0,43560.0,9.0,103.37,1,103.37,13.28,116.65,116.65,12.029074074234813,delivered,5.0,21,C
2018-01-06,e87eab6d3c69146b0c36c905a34600e7,81112d3c8ff7d1dc7b26c0f2052012ab,12371a80c954faaa194868f17051dd3f,PR,bba74270a87732727b5a3b4fd9ac1c39,betim,59391e840980a4bb6df5f44d3d734df7,esporte_lazer,600.0,832.0,4.0,49.99,1,49.99,15.79,65.78,65.78,29.006782407406718,delivered,5.0,3,C
2017-02-05,e88708b0f6c58eaba5b9b3f850f212cc,4931bab39028b872b4ab9a0c38e3d552,705c9e29830d26e888d395a7f0d4ab87,SP,dbb9b48c841a0e39e21f98e1a6b2ec3e,sao paulo,54d798aec2c073d2d403f66ee33ddbe4,moveis_decoracao,700.0,10032.0,5.0,39.9,1,39.9,11.74,51.64,51.64,23.3413657406345,delivered,4.0,72,C
2018-04-11,e88f34a80788f768c175e94c622d7559,72f3a880646656ba2417d4b82a727530,29bcfc72ff374fd3955458d77e1b25ee,SP,ffc470761de7d0232558ba5e786e57b7,guarulhos,5b685cb0e36ab67e60afdaf2d784e2ed,ferramentas_jardim,250.0,1792.0,1.0,30.05,1,30.05,12.79,42.84,85.68,22.442824074067175,delivered,5.0,21,C
2018-04-09,e8995864e25d8b4a13a97f3f0e82f35f,4f814750bb04c10a7a0e9ae3aaee7478,8609f6dd38ab3dbcf073fec8988fc197,RJ,955fee9216a65b617aa5c0531780ce60,sao paulo,59b47581b7ba51a62bf9c3dd4fef36fd,moveis_decoracao,1650.0,16000.0,4.0,180.0,1,180.0,22.17,202.17000000000002,202.17,23.212534722406417,delivered,4.0,72,C
2018-02-06,e8a9b5c4c30f1e49cb5302ef0b3cc458,390f2e0fd81bd989f2796daaece90704,18a9df68701bc34dab01dc86603c6c54,SP,f262cbc1c910c83959f849465454ddd3,sao paulo,5a09313e3a42d69ab0b9fe5cb5e45341,telefonia,200.0,630.0,5.0,14.99,1,14.99,11.85,26.84,26.84,23.32586805569008,delivered,5.0,87,C
2017-07-29,e8c8faf5a3bf5f4897ae8ca83902afe8,7bb9480c1d5413975d01c3caefbfb081,50aca4b5709faf74f552ee07798b4b52,SP,7c67e1448b00f6e969d365cea6b010ab,itaquaquecetuba,59c5e6e108b88212fb98525c9000ecfb,moveis_escritorio,8217.0,45968.0,1.0,144.94,1,144.94,18.73,163.67,163.67,18.628796296194196,delivered,5.0,53,C
2017-10-20,e90f54c60527a57006c1beb79d15f03f,f5a2160c43645c1fe0f683eacd1581be,1d12d8ff1302aa8b37271ff5ad5d3a4a,SP,0be8ff43f22e456b4e0371b2245e4d01,sao paulo,5b3242867b3c1f86ebe790699c88b901,malas_acessorios,450.0,352.0,2.0,119.9,1,119.9,30.0,149.9,149.9,52.285659722052515,delivered,4.0,2,C
2017-05-22,e911951b98ae5dba91085dd2bfc69ccb,0981cb5376215f2570ccacd95d6ef3f6,8377420a8b3549f6f40dca93815ee602,SP,fe2032dab1a61af8794248c8196565c9,campinas,5f21301936c11698db6aee5444190da0,perfumaria,367.0,4416.0,1.0,149.9,1,149.9,9.24,159.14000000000001,159.14,13.325138888787478,delivered,5.0,61,C
2017-07-18,e914968a4a80318986033740e89717d8,5e0bd280fb0e426125c899b520434e44,34520a1612de8199cc5a1e873db564fa,RJ,cab85505710c7cb9b720bceb52b01cee,sao paulo,59c1840441f4df065f52760bf51a8442,fashion_bolsas_e_acessorios,150.0,880.0,4.0,49.9,1,49.9,14.1,64.0,64.0,33.234143518377095,delivered,5.0,88,C
2018-02-20,e92900da13e75122f18f3694fd9e0230,5f05de07772c3e69f3a019b70a0c97e9,b73f9b2eb9963a26663976fff2cece8e,SC,25c5c91f63607446a97b143d2d535d31,itauna,62d41a80c366aa2d8644e3270adf8440,informatica_acessorios,1225.0,13545.0,1.0,275.0,1,275.0,30.97,305.97,305.97,26.28934027766809,delivered,4.0,2,C
2018-02-15,e93e73ed1cca61b5ac973e9cf1e8b2de,562cc394f31d218035fccb7d2aa8d0dd,2b67c0451900431bdf0e64019be7bf05,SP,ea8482cd71df3c1969d7b9473ff13abc,sao paulo,5d847bc4fc80feb2b197cde103963ca5,telefonia,200.0,816.0,6.0,27.99,1,27.99,7.78,35.769999999999996,35.77,14.97881944430992,delivered,4.0,87,C
2018-02-21,e9412fef2accbb245c4232829673c90c,ae984c23bb0ed564ac206f2ec57f772a,19bcb079f3a5b7f1a5800661905368d9,SP,0dd184061fb0eaa7ca37932c68ab91c5,guarulhos,632fe3d92c45b5c83f4102fadd94ee92,industria_comercio_e_negocios,6950.0,58240.0,2.0,138.0,1,138.0,14.57,152.57,152.57,13.526863425970078,delivered,5.0,22,C
2018-05-29,e94463ec887705d951724d52248d7855,0a014efd7c067b6527b82c28abef318d,04ae551b5f47d2ad463a30d96c15ca7f,RJ,da8622b14eb17ae2831f4ac5b9dab84a,piracicaba,564f6ff7ae760d6eda6d32c551724036,cama_mesa_banho,2500.0,9009.0,1.0,199.9,1,199.9,27.48,227.38,227.38,35.313368055503815,delivered,3.0,24,C
2018-08-22,e94753fb36e53fd8e0ed80fd513faa16,c9215c202f283f26558cc8e3b469ade1,9e066311b498f2311b3e21a6577fe238,SP,daf565f087a52def0fd5c5825b3661bc,brusque,56a474f5d7d6cfaa8500cddd0aa35bba,cama_mesa_banho,3500.0,30000.0,1.0,144.5,1,144.5,34.77,179.27,179.27,13.469409722369164,delivered,5.0,24,C
2018-04-21,e96cffc8c55d8d7c434915f9e18de013,f7599e46ea809dd9624aea2718fe692b,1e09611d8a208c336c54c0fed39bf47b,CE,4c18691b6037662be2df78a765d98ab5,sao paulo,5b72869222be7f5cc7329bf74f01f6bc,utilidades_domesticas,700.0,13454.0,2.0,30.0,1,30.0,20.4,50.4,50.4,26.959270833525807,delivered,3.0,83,C
2018-01-20,e97b95303d6054c4c492d83dcd06ac20,1fc28d45b159958144877c04810a106d,19065de1a771ecd0dfc85071ebe8bb97,SP,76d5af76d0271110f9af36c92573f765,sao paulo,584c6fe37bfcd52c63fac43e26c71b83,esporte_lazer,2150.0,1280.0,1.0,15.0,1,15.0,13.08,28.08,56.16,16.46917824074626,delivered,5.0,3,C
2018-05-16,e98847f29202ef61b406a803d8b73240,e16397cf909a6918c0ebbf3c31daceb2,3e626aa6cde6e16beb33797be002b72d,SP,f8db351d8c4c4c22c6835c19a46f01b0,salto,61bd5c44104358d0af199e259821d2b8,esporte_lazer,450.0,12000.0,3.0,39.9,1,39.9,8.82,48.72,48.72,7.404374999925494,delivered,4.0,3,C
2018-03-24,e99d24bf7bab6f3b13feddbc3cca9cb7,2e43f7f2d2224f51ee172eff5de196d1,15eaf7e40d5ff0687009b39f3da7861a,SP,b4ffb71f0cb1b1c3d63fad021ecf93e1,sao paulo,5d7a4ee1450d108913cdd64fff383338,automotivo,250.0,9375.0,4.0,34.5,1,34.5,7.39,41.89,41.89,16.687303240876645,delivered,5.0,49,C
2018-02-26,e9a04e230494b2b61ebb85529c4f9269,f0d3477ffb762f6ca6c099d34ca9589b,9efc5de5edb5da69f84f523f88901332,SP,c003204e1ab016dfa150abc119207b24,cajamar,629e019a6f298a83aeecc7877964f935,automotivo,1750.0,27000.0,5.0,119.9,1,119.9,14.44,134.34,134.34,13.577071759384125,delivered,5.0,49,C
2018-03-19,e9a673444938dfb3ee73bc31383f2921,f720495cf4e467694ff915bbec4959c7,e0b951c0560a39ff0d553796fa315370,MG,06a2c3af7b3aee5d69171b0e14f0ee87,sao luis,5c8b2723686640aef19e22ebe3692795,beleza_saude,650.0,5700.0,1.0,108.99,1,108.99,24.89,133.88,133.88,23.461921296082437,delivered,5.0,75,C
2018-07-22,e9b5a2375e8f252aaba047d5d20e4f84,ed60082a254eb599f63bdfaceed3b9ac,0f8531fa7f3d06e4fcd7bffe3c55e51e,SP,768a86e36ad6aae3d03ee3c6433d61df,sao paulo,5cab8d5ca731b3de4c23b8b13b04e594,brinquedos,250.0,3600.0,2.0,45.0,1,45.0,7.58,52.58,52.58,8.294687500223517,delivered,5.0,76,C
2017-10-01,e9be4915bddc1b3959b291b443ed9fe3,1323eac79bee9f610f5f5ffb578c11f6,03b27a1d3cc8dc5a00cc993e05c71d07,RJ,48436dade18ac8b2bce089ec2a041202,volta redonda,54e5939fcd9ae70ad0f59f612d6d29bd,cool_stuff,550.0,4050.0,4.0,45.9,1,45.9,9.94,55.839999999999996,55.84,18.525185185018927,delivered,4.0,52,C
2018-02-25,e9c21c4d7623632e74817142131f69ab,f31a4655577f4052dbb69223f464022c,119cfbe712c803db8824361527f5cdfe,PA,218d46b86c1881d022bce9c68a7d4b15,ribeirao preto,5a47c5b5c3866f29177d497727f22f38,esporte_lazer,1350.0,4096.0,1.0,128.56,1,128.56,29.3,157.86,157.86,37.02010416658595,delivered,5.0,3,C
2018-02-21,e9c9e163bd9e8a23c5afab293ed676e2,62d3d5126a9e6607e62fc5a79363580f,b0154dbf6744c6b1950c45f23e5a27ee,SP,c3867b4666c7d76867627c2f7fb22e21,guara,54a3b009ede4097eff76990e0fa8553c,esporte_lazer,1300.0,31713.0,1.0,159.9,1,159.9,14.14,174.04000000000002,174.04,19.56412037042901,canceled,1.0,3,C
2018-07-03,e9d2f8cb1275cfe37dd531ac43bcb2b9,0df0d96998ff63a976f5ef546accdc84,c646c8995fb6110b5af90f3452c8ae66,RS,b6d44737c043328708f6749c2dbe50bd,santo andre,5a3320037d5922a7708647c81ecc1f15,utilidades_domesticas,4900.0,28512.0,5.0,82.0,1,82.0,41.55,123.55,741.3,30.399224536959082,delivered,5.0,83,C
2018-03-11,e9d9941f914d3f702a186f0176ae231f,10c91c2f8ca8aa4c02286033c86da784,8149101234b839e311a6f8c525206632,PA,6560211a19b47992c3666cc44a7e94c0,sao paulo,5d7c23067ed3fc8c6e699b9373d5890b,fashion_bolsas_e_acessorios,250.0,640.0,3.0,49.0,1,49.0,19.04,68.03999999999999,68.04,29.18975694430992,delivered,1.0,88,C
2018-06-09,e9e17d3f50c94ed095960540ab67270f,5c38a435f3613cd83e32cc50043f326a,e163b4cb13b379df91ac9b7d2fa2ceb4,SP,cab85505710c7cb9b720bceb52b01cee,sao paulo,59c1840441f4df065f52760bf51a8442,fashion_bolsas_e_acessorios,150.0,880.0,4.0,64.9,1,64.9,12.89,77.79,77.79,18.133587962947786,delivered,5.0,88,C
2018-04-17,e9e7ebde60b33ca371a24f94a52fb499,9fdebfae1dab5716f638f0a569588542,6a7f806445a8b9d71fe65484bd6cd590,SP,4ebdc7e6cd6102a022dadc49156d4ea8,sao paulo,636c9bb126460aab67cbbc8a977685d0,moveis_decoracao,600.0,4488.0,4.0,22.9,1,22.9,7.39,30.29,30.29,16.379131944384426,delivered,5.0,72,C
2017-10-12,ea0ba7257a557e66332f0a5e25d98f39,ce86714de00d981276c6823ae9503d78,ef7767303524b52097ec3b7f2a0be2c5,RJ,cca3071e3e9bb7d12640c9fbe2301306,ibitinga,5c96b436c3812334679b74dc5da4cb6f,cama_mesa_banho,1500.0,13720.0,1.0,87.85,1,87.85,17.86,105.71,105.71,19.519421296194196,delivered,3.0,24,C
2018-05-11,ea1104bc82d4e7144bb17b3d7853a930,b5fafd3b606b479ad14ecad6eeeade71,5a46ee8cfcbdc029db7152e5ce3faeb1,RS,bbe87dce25ba8b38bb61cc7210a3f10b,sao joao da boa vista,543cc037b05f74eeacee9b376522b9d5,construcao_ferramentas_construcao,3050.0,9000.0,3.0,68.0,1,68.0,23.06,91.06,91.06,25.57394675910473,delivered,5.0,64,C
2017-11-23,ea1a388e3dfe8c2f47be2bc881a6669b,8dc521d271787249d2b4ee3976db97be,ca912e24085b5425cc01f5c93ea69384,SP,004c9cd9d87a3c30c522c48c4fc07416,ibitinga,59af5c511a76e7fe573446f94cdb83b9,cama_mesa_banho,2700.0,20475.0,1.0,117.99,1,117.99,16.46,134.45,134.45,19.47479166649282,delivered,5.0,24,C
2017-08-11,ea2a61e3a57414402f9c6dae7b04cddd,06fbbb4b3c723e6f7023671729bdbb4e,6deb45317a23c87a688c195fa46298a6,RS,33a17d60c64393351ebf1ef860f4e0f2,porto alegre,5994a2fdff4b0f9ca4376c4226adb442,utilidades_domesticas,8300.0,48552.0,4.0,129.0,1,129.0,19.76,148.76,148.76,19.526724536903203,delivered,5.0,83,C
2018-08-11,ea478babcce555886b89e947325ceb48,2ea4a2c9681e6c070611eab34c72d057,0d508bb21cf7b5d51c46382a21bf379f,SP,729b2d09b2a0bdab221076327f13d050,mineiros do tiete,592622a6e083df9d90d48ee459f6ed80,beleza_saude,175.0,6156.0,1.0,49.89,1,49.89,13.01,62.9,62.9,11.54089120356366,delivered,5.0,75,C
2018-03-10,ea54412cecde6581601103024747302d,b9a8de41629ac11ddfb40c3b80593758,f7317ae065b8056145476911affd7077,RJ,116ccb1a1604bc88e4d234a8c23f33de,sao bernardo do campo,53fdf3db66e7448326f18bea615f440f,construcao_ferramentas_construcao,4300.0,10080.0,6.0,169.0,1,169.0,17.15,186.15,186.15,18.993090278003365,delivered,3.0,64,C
2017-11-30,ea62fcfe059c27c0f6b4b2d7cddb9e6f,4bc3f90f50aa57cd89b293bb488a38ad,ba350a4c26a696f7f0ddcf2321c43a93,SP,4c2b230173bb36f9b240f2b8ac11786e,sao paulo,5c77339ada5044e33450d5c2660692e0,esporte_lazer,150.0,2816.0,1.0,45.9,1,45.9,7.78,53.68,53.68,17.165844907518476,delivered,4.0,3,C
2018-06-01,ea639b1119b066a5966041d2367ce1e7,2a8e6bb4efdcf4ac252e81658f1eb003,e5f507134c173e28abe7cb4b71c7c5f8,BA,34056b8b55c1775a22af2331670a799c,penapolis,5a4ad40b009d7b9aed160df860afffec,automotivo,725.0,15840.0,2.0,64.8,1,64.8,27.18,91.97999999999999,91.98,41.176990740932524,delivered,4.0,49,C
2018-01-09,ea6de7eb6a7e8b6c49c41fe6bbd4e6e8,06293b07f2a65667ea6eca6eb2e0f25f,c5e45bc8a770bd25b7dc44073b5ae29a,SP,582d4f8675b945722eda7c0cb61ba4c7,bertioga,62ad9a8972411e333e16347051a98e2a,eletronicos,113.0,1920.0,2.0,19.99,1,19.99,11.85,31.839999999999996,31.84,22.652245370205492,delivered,4.0,38,C
2017-04-23,ea79e277f80d026f510af11d7813c6d9,cfe2274c73c9048dae0c6708138ddb47,19f67f29e98ad51ae3d788625e10c038,RJ,d2374cbcbb3ca4ab1086534108cc3ab7,ibitinga,5cbecf1b44b9abf491a61aadf2809f1a,cama_mesa_banho,700.0,4800.0,1.0,31.9,1,31.9,14.52,46.42,46.42,35.502060185186565,delivered,5.0,24,C
2017-10-06,ea87e1e6046149ed0257414f5021caa4,6b9c6a63939e89c62a3f22a12cc4d59f,a980f49d2e245574f76ed553b33dad08,MT,1ce3ae5a399804d1a87e706f8a813c3e,jaguaruna,5d6bc77eb34fe7ec18a9fc50b845590c,moveis_decoracao,500.0,13475.0,4.0,28.9,1,28.9,34.15,63.05,63.05,34.17410879628733,delivered,5.0,72,C
2018-01-17,ea9070e0203001391550a543c3c33d3b,9c39df44c586da760fc328d8cf2f2555,32dc6136d5aae6aa2e5ebe3613bc1473,SP,955fee9216a65b617aa5c0531780ce60,sao paulo,583f158587cdecda3e8bdea694021e39,esporte_lazer,800.0,8736.0,7.0,45.0,1,45.0,9.34,54.34,54.34,14.316122685093433,delivered,5.0,3,C
2018-08-13,ea9b4bd2f02654a60504474278dc2325,dbaf97669de0a14f532e1f5cd3ae9f0b,ac24803bdce566fa275258a3a91ad3a9,SP,4992e76a42cb3aad7a7047e0d3d7e729,sao paulo,61d01171a3784bab50137290350e5332,utilidades_domesticas,500.0,5625.0,4.0,29.9,1,29.9,8.37,38.269999999999996,38.27,9.129351851996034,delivered,1.0,83,C
2018-06-13,eaa57ad5c8ee40c146f63a96ebe98295,425ddb100014d475ae084ca4ff77bf34,10e0303bcd60f3f5c634b66658c43a8b,SP,87d3c3aeb3ead335511b3ce315eb341e,sao paulo,622d3b263cd40b06e1eeea144fb83f19,bebes,250.0,1092.0,1.0,14.99,1,14.99,7.39,22.38,22.38,11.3920254628174,delivered,3.0,21,C
2018-02-04,eaba8cf4dd6f90ba47035084624f5da0,31f1355f8fb5f71f4a9526d0fbdc69a8,5c77cca292d68963bbd2b5f8aeb8ec0d,SP,620c87c171fb2a6dd6e8bb4dec959fc6,petropolis,5afde944579b289b99c1ee420b2ad73d,beleza_saude,488.0,4590.0,1.0,119.9,1,119.9,15.59,135.49,135.49,25.240914351772517,delivered,5.0,75,C
2018-02-21,eac9a6eb5ffd533239d332b2171c7bcb,76d021f040aed67b05b1c76350fa4a35,2ff5a158a294eb0441d9a1cc0135826e,BA,98dac6635aee4995d501a3972e047414,sao paulo,60142008404f92c16972d1cb6dd0e3c8,utilidades_domesticas,2000.0,3520.0,1.0,52.11,1,52.11,15.8,67.91,67.91,22.551006944384426,delivered,5.0,83,C
2018-07-03,eae696a5d4f36a048c3c1e78d611253d,d7f9b99fdd55914fdfeeb0d1992e5a2e,518eb0bb4cbaedd6254b315639b7db06,BA,f8db351d8c4c4c22c6835c19a46f01b0,salto,61eee7a9f1884caed59c316047c5832f,papelaria,1200.0,4576.0,4.0,109.9,1,109.9,27.72,137.62,137.62,27.359016203787178,delivered,5.0,58,C
2017-05-25,eafe112a93e3cab02e7227e619bb73fc,026953f1072329fc12fa80eb8930848a,eca1ebae41af684518cd750c2129a2b2,RS,835f0f7810c76831d6c7d24c7a646d4d,sao paulo,5abfadaca53239a9193e09288bcd7db6,utilidades_domesticas,2200.0,24576.0,4.0,159.9,1,159.9,18.37,178.27,178.27,26.143333333544433,delivered,5.0,83,C
2017-06-18,eb0f435a0e25da756bb8870a2ab5bbcd,f07d418d817c1bc9c6a94d2890d831b9,8868399bd5c6eaf593c73f29ff6bb1e2,SP,1554a68530182680ad5c8b042c3ab563,monte siao,636636222363eaf74bf5e313dc934cd0,moveis_decoracao,900.0,5376.0,3.0,31.99,1,31.99,13.37,45.36,90.72,22.384131944272667,delivered,4.0,72,C
2017-03-23,eb0fec00c8cee7edcc91a031d939ac1a,8119ded42ca2d1eca5d7009f33102a0e,f043529722a354cd3f185270e0c6aa15,SP,42fb44130ac3134cde8e35cf8ec7df25,pinhalzinho,61787f92f08a18258c0267e53cb9c1cb,fashion_bolsas_e_acessorios,300.0,2640.0,3.0,18.9,1,18.9,10.96,29.86,29.86,18.31964120361954,delivered,5.0,88,C
